"","site","ID","Aluminum.Tag","Code","Sex","leafN_t0","tillerN_t0","bottomLeafN_t0","Block","tillerN_t1","flowerN_t1","Phenology_t1","flowerLength1_t1","flowerLength2_t1","flowerLength3_t1","Tillering_t1","Moisture.Standard_t1","Moisture.High.Clay_t1","Max.Height_t1","Comments_t1","year","flowerN_t0","Phenology_t0","flowerLength1_t0","flowerLength2_t0","flowerLength3_t0","Tillering_t0","Moisture.Standard_t0","Moisture.High.Clay_t0","Max.Height_t0","Comments_t0","MaxWidth_t1","MaxLength_t1","MaxWidth_t0","MaxLength_t0","sum_widths","clone_area_t0","clone_area_t1","Longitude","Latitude","long.scaled","long.center","unique.block","flow_t1","pc_fn","surv_t1","delta.tiller","log_ratio","ploidy","symb","col"
"789","llano",17,3,"HHC","M",6,2,3,1,5,2,NA,7.5,6,NA,1,0,2.5,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",1,0.4,1,3,0.916290731874155,"high",24,"red"
"790","llano",38,73,"QLP","M",NA,0,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,NA,NA,NA,NA,NA,17.8,12.2,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.13",NA,NA,0,0,NA,"low",24,"red"
"791","llano",67,47,"CWM","M",NA,4,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,1,1.9,3.5,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",NA,NA,0,-4,NA,"low",24,"red"
"792","llano",294,23,"SSC","M",NA,15,NA,4,10,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,2,"3",7,8,NA,NA,NA,NA,NA,"",14,9,23,11,34,794.822941358218,395.840674352314,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.4",0,0,1,-5,-0.405465108108164,"low",24,"red"
"793","llano",353,44,"SSC","F",11,5,0,8,5,0,NA,NA,NA,NA,0,1.5,3.5,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",0,0,1,0,0,"low",21,"blue"
"794","llano",87,26,"LLELA","F",NA,4,NA,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"(line)",2016,0,NA,NA,NA,NA,0,2.9,4.1,NA,"",41,0,NA,NA,NA,NA,1,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",0,0,1,3,0.559615787935423,"high",21,"blue"
"795","llano",376,30,"SLR","M",4,1,0,5,1,0,NA,NA,NA,NA,0,2.9,4.2,NA,"very near death ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",0,0,1,0,0,"low",24,"red"
"796","llano",121,65,"HHC","M",NA,0,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,NA,NA,NA,NA,NA,5.5,5.6,NA,"Scat, grazed",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.11",NA,NA,0,0,NA,"high",24,"red"
"797","llano",292,2,"SSC","F",3,1,21,1,0,NA,NA,NA,NA,NA,NA,0,2.7,NA,"plastic tag, broken; no metal. Replaced metal tag ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",NA,NA,0,-1,NA,"low",21,"blue"
"798","llano",293,4,"LAR","F",NA,19,NA,1,9,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,1,"3",9.5,NA,NA,NA,NA,NA,NA,"",12,2,54,23,77,3901.85807575852,75.398223686155,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",0,0,1,-10,-0.747214401830221,"low",21,"blue"
"799","llano",373,48,"SLR","M",5,1,0,8,2,0,NA,NA,NA,NA,0,0,2.7,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",0,0,1,1,0.693147180559945,"low",24,"red"
"800","llano",376,30,"SLR","M",NA,1,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,0,2.9,4.2,NA,"very near death ",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",NA,NA,0,-1,NA,"low",24,"red"
"801","llano",372,72,"SLR","F",7,2,1,12,8,2,NA,8.2,7.9,NA,0,18.1,12.4,"49.2","",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.12",1,0.25,1,6,1.38629436111989,"low",21,"blue"
"802","llano",350,36,"SSC","M",8,2,0,6,1,0,NA,NA,NA,NA,0,2.2,3.9,NA,"tag missing ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.6",0,0,1,-1,-0.693147180559945,"low",24,"red"
"803","llano",109,58,"HHC","F",8,3,5,10,3,0,NA,NA,NA,NA,1,4.4,4.8,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.10",0,0,1,0,0,"high",21,"blue"
"804","llano",5,25,"QLP","F",NA,5,NA,5,5,1,"open",7,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",23,1,19,8,27,477.522083345649,72.2566310325652,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",1,0.2,1,0,0,"low",21,"blue"
"805","llano",1,9,"QLP","F",14,5,4,2,2,0,NA,NA,NA,NA,0,0,2.7,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.2",0,0,1,-3,-0.916290731874155,"low",21,"blue"
"806","llano",110,13,"HHC","F",NA,0,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,NA,NA,NA,NA,NA,1.9,3.5,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.3",NA,NA,0,0,NA,"high",21,"blue"
"807","llano",40,27,"QLP","M",NA,1,NA,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"14 outward",2016,0,NA,NA,NA,NA,0,1.1,3.5,NA,"near death ",0,0,NA,NA,NA,NA,1,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",0,0,1,1,0.693147180559945,"low",24,"red"
"808","llano",131,17,"CWM","M",NA,3,NA,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"(line)",2016,0,NA,NA,NA,NA,0,0,2.5,NA,"",25.5,0,NA,NA,NA,NA,1,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.3",0,0,1,1,0.287682072451781,"low",24,"red"
"809","llano",294,43,"SSC","M",NA,9,NA,8,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,1,NA,NA,NA,NA,1,0,2.7,NA,"panicle gone ",22,9,NA,NA,NA,NA,622.035345410779,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",0,0,1,-2,-0.251314428280906,"low",24,"red"
"810","llano",81,57,"LLELA","M",3,1,0,10,4,0,NA,NA,NA,NA,1,4,5,NA,"might have flowered and been eaten ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.10",0,0,1,3,1.38629436111989,"high",24,"red"
"811","llano",372,72,"SLR","F",NA,9,NA,12,2,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,33,11,44,1140.3981332531,1,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.12",0,0,1,-7,-1.50407739677627,"low",21,"blue"
"812","llano",309,45,"LAR","F",NA,1,NA,8,1,0,"",NA,NA,NA,NA,NA,NA,NA,"just 1 tiller, no area",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,1,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",0,0,1,0,0,"low",21,"blue"
"813","llano",14,56,"HHC","M",NA,6,NA,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,1,3.7,4.8,NA,"",10,7,NA,NA,NA,NA,219.911485751286,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.10",0,0,1,-1,-0.182321556793955,"high",24,"red"
"814","llano",147,70,"CWM","M",9,3,0,12,5,0,NA,NA,NA,NA,0,5.8,5.2,"31","",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.12",0,0,1,2,0.510825623765991,"low",24,"red"
"815","llano",18,21,"HHC","M",11,5,7,4,5,1,NA,1.2,NA,NA,NA,1.9,3.7,NA,"flower partially eaten ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.4",1,0.2,1,0,0,"high",24,"red"
"816","llano",367,84,"LAR","F",12,5,0,14,8,1,NA,NA,NA,NA,0,7.6,6.4,"27.4","Flower not present; browsed ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.14",1,0.125,1,3,0.470003629245736,"low",21,"blue"
"817","llano",145,62,"CWM","F",NA,3,NA,11,11,1,"1",NA,7.3,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,0,17,12,"39.6","",3,3,NA,NA,NA,NA,28.2743338823081,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.11",1,0.0909090909090909,1,8,1.29928298413026,"low",21,"blue"
"818","llano",58,50,"CWM","F",NA,6,NA,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,1,1.5,3.5,NA,"",11,0,NA,NA,NA,NA,1,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.9",0,0,1,-2,-0.405465108108164,"low",21,"blue"
"819","llano",68,53,"HHC","M",4,1,0,9,5,1,NA,7,NA,NA,1,3.3,4.4,NA,"wrong sex?? No stamens but not sure it is female ",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.9",1,0.2,1,4,1.6094379124341,"high",24,"red"
"820","llano",71,35,"CWM","M",11,4,0,6,0,NA,NA,NA,NA,NA,NA,1.9,3.7,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.6",NA,NA,0,-4,NA,"low",24,"red"
"821","llano",71,35,"CWM","M",NA,0,NA,6,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.6",NA,NA,0,0,NA,"low",24,"red"
"822","llano",360,22,"LAR","F",NA,0,NA,4,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.4",NA,NA,0,0,NA,"low",21,"blue"
"823","llano",12,76,"QLP","F",3,1,3,13,10,0,NA,NA,NA,NA,1,5.1,5.6,"17.5","",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.13",0,0,1,9,2.30258509299405,"low",21,"blue"
"824","llano",131,17,"CWM","M",8,3,1,3,3,0,NA,NA,NA,NA,0,0,2.5,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.3",0,0,1,0,0,"low",24,"red"
"825","llano",373,48,"SLR","M",NA,26,NA,8,31,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",63,48,27,18,45,1526.81402964464,9500.17618445553,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",0,0,1,5,0.175890666463664,"low",24,"red"
"826","llano",370,31,"SLR","F",5,1,0,6,2,0,NA,NA,NA,NA,0,2.2,4.1,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.6",0,0,1,1,0.693147180559945,"low",21,"blue"
"827","llano",365,59,"LAR","F",NA,10,NA,10,6,1,"open",2.8,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",40,1,44,31,75,4285.13237949648,125.663706143592,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.10",1,0.166666666666667,1,-4,-0.510825623765991,"low",21,"blue"
"828","llano",320,28,"COB","M",3,1,0,5,3,0,NA,NA,NA,NA,0,2.2,4.1,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",0,0,1,2,1.09861228866811,"low",24,"red"
"829","llano",89,14,"CWM","F",8,2,4,3,5,0,NA,NA,NA,NA,1,2.6,4.1,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.3",0,0,1,3,0.916290731874155,"low",21,"blue"
"830","llano",34,1,"HHC","F",NA,8,NA,1,6,1,"",NA,NA,NA,NA,NA,NA,NA,"flower broken off",2017,1,"3",9.5,NA,NA,NA,NA,NA,NA,"(line)",14,2,22,1,22,69.1150383789754,87.9645943005142,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",1,0.166666666666667,1,-2,-0.287682072451781,"high",21,"blue"
"831","llano",358,52,"SSC","F",NA,12,NA,9,26,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,1,1.5,3.5,NA,"",26,14,NA,NA,NA,NA,1143.53972590668,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.9",0,0,1,14,0.773189888233482,"low",21,"blue"
"832","llano",97,61,"HHC","F",4,1,6,11,3,0,NA,NA,NA,NA,1,5.1,5.4,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.11",0,0,1,2,1.09861228866811,"high",21,"blue"
"833","llano",367,84,"LAR","F",NA,8,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,1,NA,NA,NA,NA,0,7.6,6.4,"27.4","Flower not present; browsed ",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.14",NA,NA,0,-8,NA,"low",21,"blue"
"834","llano",314,74,"COB","F",NA,7,NA,13,16,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",52,19,45,13,58,1837.83170235003,3103.89354174672,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.13",0,0,1,9,0.826678573184468,"low",21,"blue"
"835","llano",87,26,"LLELA","F",NA,7,NA,5,7,1,"open",NA,NA,NA,NA,NA,NA,NA,"flower mostly gone",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"(line)",10,2,41,1,41,128.805298797182,62.8318530717959,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",1,0.142857142857143,1,0,0,"high",21,"blue"
"836","llano",308,6,"LAR","M",NA,0,NA,1,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 tiller 43 cm outwards",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",NA,NA,0,0,NA,"low",24,"red"
"837","llano",114,19,"HHC","F",NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28 cm away from tag outward",2016,0,NA,NA,NA,NA,0,1.9,3.9,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.4",NA,NA,1,0,0,"high",21,"blue"
"838","llano",17,3,"HHC","M",NA,5,NA,1,15,1,"3",8.2,NA,NA,NA,NA,NA,NA,"",2016,2,NA,7.5,6,NA,1,0,2.5,NA,"",23,20,NA,NA,NA,NA,1445.1326206513,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",1,0.0666666666666667,1,10,1.09861228866811,"high",24,"red"
"839","llano",215,11,"QLP","M",NA,19,NA,2,14,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",34,24,28.5,13,41.5,1163.96007815502,2563.53960532927,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.2",0,0,1,-5,-0.305381649551182,"low",24,"red"
"840","llano",142,64,"CWM","M",NA,0,NA,11,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.11",NA,NA,0,0,NA,"low",24,"red"
"841","llano",368,29,"SLR","F",6,2,0,5,1,0,NA,NA,NA,NA,0,2.2,3.9,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.5",0,0,1,-1,-0.693147180559945,"low",21,"blue"
"842","llano",110,13,"HHC","F",NA,0,NA,3,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.3",NA,NA,0,0,NA,"high",21,"blue"
"843","llano",59,46,"CWM","F",NA,6,NA,8,11,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",31,13,13,9,22,367.566340470006,1266.06183939669,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",0,0,1,5,0.606135803570315,"low",21,"blue"
"844","llano",3,79,"QLP","F",NA,5,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"could not find tag",2016,2,NA,NA,NA,NA,0,4.4,4.8,"25","Flower ",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.14",NA,NA,NA,NA,NA,"low",21,"blue"
"845","llano",166,69,"HHC","M",3,1,5,12,1,0,NA,NA,NA,NA,0,4.8,5.2,"19.1","",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.12",0,0,1,0,0,"high",24,"red"
"846","llano",367,84,"LAR","F",NA,0,NA,14,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.14",NA,NA,0,0,NA,"low",21,"blue"
"847","llano",4,37,"QLP","F",NA,0,NA,7,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"can't find it!",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.7",NA,NA,0,0,NA,"low",21,"blue"
"848","llano",354,63,"SSC","F",NA,5,NA,11,17,2,"3",10,NA,NA,NA,NA,NA,NA,"1 flower chewed off",2016,1,NA,8.9,NA,NA,1,14.9,11.4,"54.5","",32,30,NA,NA,NA,NA,3015.9289474462,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.11",1,0.117647058823529,1,12,1.22377543162212,"low",21,"blue"
"849","llano",18,21,"HHC","M",NA,17,NA,4,10,1,"open",5.3,NA,NA,NA,NA,NA,NA,"",2017,1,"3",6.2,NA,NA,NA,NA,NA,NA,"",21,8,30,27,57,2544.69004940773,527.787565803085,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.4",1,0.1,1,-7,-0.53062825106217,"high",24,"red"
"850","llano",166,69,"HHC","M",NA,NA,NA,12,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.12",NA,NA,NA,NA,NA,"high",24,"red"
"851","llano",377,34,"LLELA","M",NA,1,NA,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"across dead",2016,0,NA,NA,NA,NA,0,0,2.9,NA,"CREM tending scale on mesquite ",0,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.6",0,0,1,0,0,"high",24,"red"
"852","llano",309,16,"LAR","F",NA,7,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,0,0,2.7,NA,"",4,2,NA,NA,NA,NA,25.1327412287183,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.3",0,0,1,-4,-0.847297860387204,"low",21,"blue"
"853","llano",352,8,"SSC","F",NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,1,2.6,4.1,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.2",NA,NA,NA,NA,NA,"low",21,"blue"
"854","llano",6,51,"QLP","F",6,3,6,9,8,1,NA,12.8,NA,NA,1,3.3,4.2,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.9",1,0.125,1,5,0.980829253011726,"low",21,"blue"
"855","llano",109,58,"HHC","F",NA,3,NA,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,1,4.4,4.8,NA,"",32,5,NA,NA,NA,NA,502.654824574367,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.10",0,0,1,2,0.510825623765991,"high",21,"blue"
"856","llano",87,38,"LLELA","F",NA,8,NA,7,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,27,4,31,339.292006587698,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.7",NA,NA,0,-8,NA,"high",21,"blue"
"857","llano",306,78,"LAR","M",NA,2,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,NA,3.7,4.8,"7.3","Super small",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.13",NA,NA,0,-2,NA,"low",24,"red"
"858","llano",352,8,"SSC","F",5,2,0,2,4,0,NA,NA,NA,NA,1,2.6,4.1,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.2",0,0,1,2,0.693147180559945,"low",21,"blue"
"859","llano",366,75,"LAR","F",NA,16,NA,13,43,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",37,29,30,22,52,2073.45115136926,3370.92891730185,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.13",0,0,1,27,0.988611393453781,"low",21,"blue"
"860","llano",357,66,"SSC","M",NA,0,NA,11,0,NA,"",NA,NA,NA,NA,NA,NA,NA,"",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.11",NA,NA,0,0,NA,"low",24,"red"
"861","llano",114,19,"HHC","F",5,2,0,4,1,0,NA,NA,NA,NA,0,1.9,3.9,NA,"",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.4",0,0,1,-1,-0.693147180559945,"high",21,"blue"
"862","llano",375,12,"SLR","M",NA,0,NA,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,NA,NA,NA,NA,NA,NA,1.1,3.1,NA,"dug up, plastic tag, no metal tag, replaced metal tag ",39,19,NA,NA,NA,NA,2327.92015631004,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.2",0,0,1,7,NA,"low",24,"red"
"863","llano",25,49,"QLP","M",NA,13,NA,9,11,0,"",NA,NA,NA,NA,NA,NA,NA,"",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,"",25,7,27,19,46,1611.63703129156,549.778714378214,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.9",0,0,1,-2,-0.167054084663166,"low",24,"red"
"864","llano",12,76,"QLP","F",NA,10,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"could not find tag",2016,0,NA,NA,NA,NA,1,5.1,5.6,"17.5","",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.13",NA,NA,NA,NA,NA,"low",21,"blue"
"865","llano",308,6,"LAR","M",13,4,0,1,3,0,NA,NA,NA,NA,0,2.6,4.1,NA,"eaten by deer",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.1",0,0,1,-1,-0.287682072451781,"low",24,"red"
"866","llano",353,44,"SSC","F",NA,5,NA,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,NA,NA,NA,NA,0,1.5,3.5,NA,"",NA,NA,NA,NA,NA,NA,NA,-99.7714,30.4897,-0.586677200122656,-1.33303664285714,"llano.8",NA,NA,1,9,1.02961941718116,"low",21,"blue"
