id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
5800543,MISSA,,,PreservedSpecimen,db69fbd9-2a92-440a-ba86-4028376cd7d0,MISSA023134,4185,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. B. Gill",,,1950-04-08,1950,4,8,98,,,,"Prairies and plains",,,,,,,,,,,,,,,"United States",Mississippi,Oktibbeha,,"State College Campus",,0,,33.451511,-88.783386,WGS84,3036,,,,GeoLocate,,,,,,,,,,,Adrian,"2018-06-27 15:07:02",,216,urn:uuid:db69fbd9-2a92-440a-ba86-4028376cd7d0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5800543
5800544,MISSA,,,PreservedSpecimen,93a1f6c9-8614-43f8-874c-3a5f3670967f,MISSA023135,4181,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"R.L. Sistrunk",,,1930-04-26,1930,4,26,116,,,,,,,,,,,,,,,,,,,"United States",Mississippi,Oktibbeha,,"Mississippi State University",,0,,33.454844,-88.788664,WGS84,1520,,,,GeoLocate,,,,,,,,,,,cshoemaker,"2018-06-29 23:35:56",,216,urn:uuid:93a1f6c9-8614-43f8-874c-3a5f3670967f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5800544
5800545,MISSA,,,PreservedSpecimen,e6481465-4975-409e-ab2e-ebc84001ff61,MISSA023136,3906,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"L. A. Funchess",,,1930-05-04,1930,5,4,124,,,,,,,,,,,,,,,,,,,"United States",Mississippi,Oktibbeha,,"Mississippi A. and M. Collage",,0,,,,,,,,,,,,,,,,,,,,Adrian,"2018-06-27 15:16:17",,216,urn:uuid:e6481465-4975-409e-ab2e-ebc84001ff61,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5800545
5800547,MISSA,,,PreservedSpecimen,bcc0ea89-e970-4985-8ebb-4ca0ba968a3e,MISSA023138,4183,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"R.M. Graham",,,1930-05-05,1930,5,5,125,,,,,,,,,,,,,,,,,,,"United States",Mississippi,Oktibbeha,,"Mississippi State",,0,,33.454542,-88.792893,WGS84,1505,,,,GeoLocate,,,,,,,,,,,cshoemaker,"2018-06-29 23:37:55",,216,urn:uuid:bcc0ea89-e970-4985-8ebb-4ca0ba968a3e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5800547
5800624,MISSA,,,PreservedSpecimen,421e7073-a580-4679-aa39-59d20da8cb3e,MISSA023215,4247,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"G. C. Nealley",,,1890-05-00,1890,5,,,,"May 1890",,,,,,,,,,,,,,,,,"United States of America",Texas,"Tom Green",,"Buffalo Draw",,0,,,,,,,,,,,,,,,,,,,,cshoemaker,"2018-06-28 10:53:38",,216,urn:uuid:421e7073-a580-4679-aa39-59d20da8cb3e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5800624
5875060,MISS,,,PreservedSpecimen,ec5136ad-7940-436d-8318-a5f528973459,MISS0007997,55540,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Charles T. Bryson",,5364,1987-04-21,1987,4,21,111,,4/21/1987,,"No-till cotton plots",,,,,,,,,,,,,,,USA,Mississippi,Washington,,"2.2 mi NE Stoneville, Southern Weed Science Laboratory Research Farm, T19N R7W, SW/4 sec 36.",,,,,,,,,,,,,,,,,,,,,,lucilemccook,"2017-10-20 21:01:33",,220,urn:uuid:ec5136ad-7940-436d-8318-a5f528973459,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5875060
5875061,MISS,,,PreservedSpecimen,0c62ca7e-dab7-49f7-8c09-fd562f05215b,MISS0007998,503,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"D. J. Banks",,3,1960-04-14,1960,4,14,105,,4/14/1960,,,,,,,,,,,,,,,,,USA,Alabama,Lee,,"Ag Hollow, Auburn University",,,,,,,,,,,,,,,,,,,,,,lucilemccook,"2017-10-20 21:01:33",,220,urn:uuid:0c62ca7e-dab7-49f7-8c09-fd562f05215b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=5875061
6019205,USMS,,,PreservedSpecimen,3c4d486b-b0ce-4d9a-b598-7762a6860a66,USMS_000004753,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"D. J. Banks",,3,1960-04-14,,,,,,4/14/1960,,,,,,,,,,,,,,,,,"United States",Alabama,Lee,,"Ag Hollow, Auburn University",,,,,,,,,,,,,,,,,,,,,,danielmcnair,"2017-10-02 12:23:50",,221,urn:uuid:3c4d486b-b0ce-4d9a-b598-7762a6860a66,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6019205
6019206,USMS,,,PreservedSpecimen,ed951542-e06a-4bca-b5a3-ad6f42c31f23,USMS_000004754,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Ritchey, G.E.",,,1934-05-01,1934,5,1,121,,,,,,,,,,,,,,,,,,,"United States",Florida,Alachua,,n/a,,,,,,,,,,,,,,,,,,,,,,austin_s_cannon,"2016-06-25 19:10:52",,221,urn:uuid:ed951542-e06a-4bca-b5a3-ad6f42c31f23,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6019206
6185077,ASU,Plants,,PreservedSpecimen,48e2a24e-b9ad-42ed-b53e-5dc51df42e85,ASU0072535,56135,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,"K. Kelley",1978,,,,?,,"T. Nash",,121,1973-05-13,1973,5,13,133,,,,"Oak-ponderosa pine",,,,,,,,,,0,,,,,USA,Arizona,"Santa Cruz",,"Santa Rita Mountains, trail from Madera Canyon to Josephine Pass.",,0,,31.8258,-110.774,,,,,,"GEOLocate_032105; Low precision","not reviewed",,2134,,,,,7000ft,,,Theresa,"2018-07-29 15:57:48",,1,urn:uuid:48e2a24e-b9ad-42ed-b53e-5dc51df42e85,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6185077
6347657,MMNS,,,PreservedSpecimen,MMNS007184,MMNS007184,7184,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Charles T. Bryson",,5364,1987-04-21,1987,4,21,111,,4/21/1987,,"No till cotton plots.",,,,,,,,fru,,,,,,,"United States",Mississippi,Washington,,"2.2 mi NE Stoneville, Southern Weed Science Laboratory Research Farm.","Southern Weed Science Laborato",,,33.4521,-90.88324,WGS84,,"T19N R7W SW/4, Sec. 36","heathers (2016-04-14 08:55:20)",,"georef batch tool 2016-04-14","reviewed - high confidence",,,,,,,,,,,"2016-04-14 11:55:20",7184,222,urn:uuid:70dafab6-cb77-43a8-8ada-5d8e97115e52,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6347657
6436660,NY,,,PreservedSpecimen,b449c40a-8196-4130-9a69-02e99bbc3382,1784330,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"E. Palmer",,410,1868-00-00,1868,0,0,,,1868,,,,,,,,,,,,,,,,sheet,"United States of America",,,,"In the Indian Territory, between Fort Cobb and Fort Arbuckle.",,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:53:52",b449c40a-8196-4130-9a69-02e99bbc3382,40,urn:uuid:90ea6817-f40d-4e83-bdd9-d00d55487154,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6436660
6456610,NY,,,PreservedSpecimen,d437d0d0-92fb-4162-a494-748aeaffccaf,1784325,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,"[Filed under this name, but not annotated as such.]",,,,"R. B. Marcy",,s.n.,1852-00-00,1852,0,0,,,1852,"Capt. Marcy's Exped.. [inferred to be Randolph B. Marcy].",,,,,,,,,,,,,,,sheet,"United States of America",Arkansas,,,,,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:54:33",d437d0d0-92fb-4162-a494-748aeaffccaf,40,urn:uuid:3dd322ae-3445-4dfe-9bbd-e3e59f3af7d4,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6456610
6458894,NY,,,PreservedSpecimen,aa8730ae-62b6-4d9c-b1ed-c2316191bc01,1784343,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"S. Hayes",,s.n.,1858-04-06,1858,4,6,96,96,"06 Apr 1858","El Paso and Ft. Yuma Wagon Road Expedition, Arkansas, Texas, Arizona, and South California.",,,,,,,,,,,,,,,sheet,"United States of America",Texas,,,Belknap.,,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:53:41",aa8730ae-62b6-4d9c-b1ed-c2316191bc01,40,urn:uuid:7c68b103-b454-40ed-abe3-ba29f4ae5ac5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6458894
6489904,NY,,,PreservedSpecimen,ea9f87b8-f357-4f5d-9ea2-4a04d815cc6c,1784341,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"M. C. Leavenworth",,2,1835-00-00,1835,0,0,,,1835,"[The collector's name written on the label as ""Dr. Leavenworth"" inferred to be M. C. Leavenworth from the label data.]",,,,,,,,,,,,,,,sheet,"United States of America",Arkansas,,,,,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:55:01",ea9f87b8-f357-4f5d-9ea2-4a04d815cc6c,40,urn:uuid:0d56787d-ef93-4b52-8fe0-e0975e974a39,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6489904
6498416,NY,,,PreservedSpecimen,5eec7475-9fdb-4db1-8e55-94c2d16af266,431206,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,"probable isolectotype","R. B. Marcy",,s.n.,1852-00-00,1852,0,0,,,1852,,,,,,,,,,,,,,,,sheet,"United States of America",Arkansas,,,"Cross Timbers",,,,,,,,,,,,,,,,,,,,,en,,"2016-09-27 00:00:00",5eec7475-9fdb-4db1-8e55-94c2d16af266,40,urn:uuid:bf7c6dbf-7779-4856-aade-df5c5478cd03,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6498416
6506457,NY,,,PreservedSpecimen,a2a6795c-9cba-47f7-bde2-25e188f55209,1784332,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"C. Wright",,2042,1851-00-00,1851,0,0,,,"1851 - 1852",,,,,,,,,,,,,,,,sheet,"United States of America","New Mexico",,,,,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:53:22",a2a6795c-9cba-47f7-bde2-25e188f55209,40,urn:uuid:01db8969-38fe-4fc2-b7b8-e174d285b0d2,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6506457
6517534,NY,,,PreservedSpecimen,7ea5b5ee-828a-4831-92b8-5d1153289ee7,1784342,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Pope",,s.n.,,,,,,,s.d.,,,,,,,,,,,,,,,,sheet,"United States of America",Texas,,,"Big Spring of the Colorado.",,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:52:22",7ea5b5ee-828a-4831-92b8-5d1153289ee7,40,urn:uuid:c2b0e966-816a-4d64-bbc8-602620b58830,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6517534
6517625,NY,,,PreservedSpecimen,0667b0a2-32fe-4eec-a1a1-11452040a066,1784298,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"G. Lincecum",,s.n.,1867-03-25,1867,3,25,84,84,"25 Mar 1867","multiple specimens",,,,,,,,,,,,,,,sheet,"United States of America",Texas,"Washington Co.",,,,,,30.21453,-96.403444,,14542,,,"GEOLocate Web Application","GEOLocate (Tulane University Museum of Natural History)",,,,,,,,,,en,,"2020-02-26 11:49:45",0667b0a2-32fe-4eec-a1a1-11452040a066,40,urn:uuid:e84888b7-eb93-484c-be1b-7f06b5114f4a,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6517625
6532353,NY,,,PreservedSpecimen,f0e1412b-8a79-4a28-bd1e-293b0c0367ed,431207,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,"probable isolectotype","R. B. Marcy",,s.n.,1852-00-00,1852,0,0,,,1852,,,,,,,,,,,,,,,,sheet,"United States of America",Arkansas,,,,,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:55:11",f0e1412b-8a79-4a28-bd1e-293b0c0367ed,40,urn:uuid:965a458b-517e-4736-ba84-629354758d5e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6532353
6543243,NY,,,PreservedSpecimen,e3d44c04-2787-4c5e-b0ca-ffc031aea44b,1784329,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"E. Palmer",,410,1868-00-00,1868,0,0,,,1868,"In the Indian Territory, chiefly on the False Washita, between Fort Cobb and Fort Arbuckle, 1868.",,,,,,,,,,,,,,,sheet,"United States of America",,,,"Chiefly on the False Washita, between Fort Cobb and Fort Arbuckle [Oklahoma].",,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:54:50",e3d44c04-2787-4c5e-b0ca-ffc031aea44b,40,urn:uuid:fd7de5a6-99be-464e-83a1-9fe3caaadb3c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6543243
6558440,NY,,,PreservedSpecimen,00ab113b-cff8-4605-854b-585799ca7712,1784324,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,"[Filed under this name, but not annotated as such.]",,,,"R. B. Marcy",,s.n.,,,,,,,s.d.,"Capt. Marcy's Exped..",,,,,,,,,,,,,,,sheet,"United States of America",Arkansas,,,"Crop [Cross?] Timbers.",,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:49:34",00ab113b-cff8-4605-854b-585799ca7712,40,urn:uuid:76b8ce79-9381-4c49-bce0-6495b8d83ce8,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6558440
6572240,NY,,,PreservedSpecimen,fe1d53ef-317b-4daa-aa5c-f0dce44d9d7d,1784333,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"C. Wright",,2042,1851-00-00,1851,0,0,,,"1851 - 1852",,,,,,,,,,,,,,,,sheet,"United States of America","New Mexico",,,,,,,,,,,,,,,,,,,,,,,,en,,"2020-02-26 11:55:26",fe1d53ef-317b-4daa-aa5c-f0dce44d9d7d,40,urn:uuid:302a5d73-1e46-4f98-b768-80347d8e1de1,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=6572240
7223252,WIS,,,PreservedSpecimen,bf0bebf8-3f00-4247-8143-a0ef075ae181,v0316648WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"D.M. Moore",,54-77,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Logan,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:bf0bebf8-3f00-4247-8143-a0ef075ae181,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223252
7223253,WIS,,,PreservedSpecimen,463aa52a-3e7a-4012-b0db-d6a118a1d018,v0316653WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"G.W. Stevens",,110,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Garvin,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:463aa52a-3e7a-4012-b0db-d6a118a1d018,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223253
7223265,WIS,,,PreservedSpecimen,a3971d4e-31bb-4c56-9ac5-aca77c909c2c,v0316647WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,Hogan,,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:a3971d4e-31bb-4c56-9ac5-aca77c909c2c,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223265
7223270,WIS,,,PreservedSpecimen,0cfcce8a-8d5a-4045-96c2-b9d21b98b495,v0316651WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Charles Smith",,2088,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Kiowa,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:0cfcce8a-8d5a-4045-96c2-b9d21b98b495,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223270
7223285,WIS,,,PreservedSpecimen,e1d77a49-4631-4ba4-960c-fb4500681dd7,v0316657WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Delzie Demaree",,30432,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Craighead,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:e1d77a49-4631-4ba4-960c-fb4500681dd7,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223285
7223291,WIS,,,PreservedSpecimen,1ac318d8-3769-4208-9f3c-d123093eb135,v0316641WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"John Taylor",,13055,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Caddo,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:1ac318d8-3769-4208-9f3c-d123093eb135,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223291
7223300,WIS,,,PreservedSpecimen,fb401cb9-dc6f-4258-8bf5-8a7333b5aab5,v0316655WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"H.H. Iltis",,772,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Lubbock,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:fb401cb9-dc6f-4258-8bf5-8a7333b5aab5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223300
7223304,WIS,,,PreservedSpecimen,3973f32d-c622-4ff6-9c05-f49c7189e3ca,v0316643WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Rudy G. Koch",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Kansas,Cowley,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:3973f32d-c622-4ff6-9c05-f49c7189e3ca,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223304
7223309,WIS,,,PreservedSpecimen,c9e29b9f-5916-4634-8e44-cdbc58c086ba,v0316658WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"D.M. Moore",,510294,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Craighead,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:c9e29b9f-5916-4634-8e44-cdbc58c086ba,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223309
7223314,WIS,,,PreservedSpecimen,0d9b7bec-0ae1-4308-b142-a96a9d17652e,v0316639WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Thomas A. Greene",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Brazos,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:0d9b7bec-0ae1-4308-b142-a96a9d17652e,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223314
7223374,WIS,,,PreservedSpecimen,c6e91355-d3d9-4501-98c0-f09cdd458e84,v0316656WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Laura A. Blankinship",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Kingfisher,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:c6e91355-d3d9-4501-98c0-f09cdd458e84,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223374
7223375,WIS,,,PreservedSpecimen,9884d10a-fb85-478c-a7b2-815530dacd14,v0316654WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Earl Bondy",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Woodward,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:9884d10a-fb85-478c-a7b2-815530dacd14,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223375
7223376,WIS,,,PreservedSpecimen,41c4c0c2-d0bc-42e8-ad1f-57143ee33de0,v0316652WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"bob Jackson",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Jackson,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:41c4c0c2-d0bc-42e8-ad1f-57143ee33de0,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223376
7223377,WIS,,,PreservedSpecimen,ee23f930-d163-4d7c-ba18-f465e856ada5,v0316650WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"E.C. Tims",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Mississippi,,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:ee23f930-d163-4d7c-ba18-f465e856ada5,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223377
7223378,WIS,,,PreservedSpecimen,e8e5f98e-a91d-4c91-8657-3b8c606556cd,v0316649WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Earl Bondy",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,Woodward,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:e8e5f98e-a91d-4c91-8657-3b8c606556cd,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223378
7223380,WIS,,,PreservedSpecimen,0b91aef9-c3cd-4f18-a616-a5c30344c865,v0316644WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Delzie Demaree",,30432,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arkansas,Craighead,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:0b91aef9-c3cd-4f18-a616-a5c30344c865,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223380
7223381,WIS,,,PreservedSpecimen,2fd00e13-a182-4bcc-bed5-f738b483fc2f,v0316642WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"Chas O. Chambers",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Oklahoma,,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:2fd00e13-a182-4bcc-bed5-f738b483fc2f,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223381
7223382,WIS,,,PreservedSpecimen,995d2351-63b1-4168-a116-866d7066a5bc,v0316640WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"S.L. Hatch",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Brazos,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:995d2351-63b1-4168-a116-866d7066a5bc,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223382
7223383,WIS,,,PreservedSpecimen,0bf66cc2-eaa4-4cc0-a430-6f505dfdac0b,v0316638WIS,,Plantae,Magnoliophyta,,Poales,Poaceae,"Poa arachnifera",18590,Torr.,Poa,arachnifera,,,,,,,,,,"J. Snowden",,s.n.,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Tarrant,,,,0,,,,,,,,,,,,,,,,,,,,,"2015-07-28 05:17:58",,198,urn:uuid:0bf66cc2-eaa4-4cc0-a430-6f505dfdac0b,http://portal.torcherbaria.org/portal/collections/individual/index.php?occid=7223383
